stage,timestamp,target_frequency_hz,repeat,expected_peak_mv,expected_vpp_mv,expected_rms_mv,seq,raw_frequency_hz,frequency_error_hz,raw_peak_code_x100,raw_peak_mv,raw_peak_error_mv,required_correction_gain,firmware_peak_mv,firmware_peak_error_mv,firmware_vpp_mv,firmware_vpp_error_mv,firmware_rms_mv,firmware_rms_error_mv,peak_count,signal_valid,adc_min,adc_max,adc_overrun
after,2026-07-31T14:28:02.574,451500,1,100.000000,200.000000,70.710678,5932,451505,5,9562,76.775210,-23.224790,1.302503757,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:02.574,451500,2,100.000000,200.000000,70.710678,5934,451505,5,9561,76.767181,-23.232819,1.302639988,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:02.574,451500,3,100.000000,200.000000,70.710678,5936,451505,5,9562,76.775210,-23.224790,1.302503757,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:03.006,452000,1,100.000000,200.000000,70.710678,5938,452005,5,9557,76.735064,-23.264936,1.303185197,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:03.006,452000,2,100.000000,200.000000,70.710678,5940,452005,5,9561,76.767181,-23.232819,1.302639988,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:03.006,452000,3,100.000000,200.000000,70.710678,5942,452005,5,9558,76.743094,-23.256906,1.303048852,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:03.436,452500,1,100.000000,200.000000,70.710678,5944,452505,5,9554,76.710977,-23.289023,1.303594403,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:03.436,452500,2,100.000000,200.000000,70.710678,5946,452505,5,9552,76.694918,-23.305082,1.303867350,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:03.436,452500,3,100.000000,200.000000,70.710678,5948,452505,5,9555,76.719006,-23.280994,1.303457972,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:03.866,453000,1,100.000000,200.000000,70.710678,5950,453005,5,9548,76.662802,-23.337198,1.304413587,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:03.866,453000,2,100.000000,200.000000,70.710678,5952,453005,5,9546,76.646743,-23.353257,1.304686877,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:03.866,453000,3,100.000000,200.000000,70.710678,5954,453005,5,9551,76.686889,-23.313111,1.304003866,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:04.296,453500,1,100.000000,200.000000,70.710678,5956,453505,5,9547,76.654772,-23.345228,1.304550217,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:04.296,453500,2,100.000000,200.000000,70.710678,5958,453505,5,9543,76.622656,-23.377344,1.305097027,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:04.296,453500,3,100.000000,200.000000,70.710678,5960,453505,5,9545,76.638714,-23.361286,1.304823565,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:04.729,454000,1,100.000000,200.000000,70.710678,5962,454005,5,9543,76.622656,-23.377344,1.305097027,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:04.729,454000,2,100.000000,200.000000,70.710678,5964,454005,5,9542,76.614626,-23.385374,1.305233801,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:04.729,454000,3,100.000000,200.000000,70.710678,5966,454005,5,9538,76.582510,-23.417490,1.305781183,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:05.160,454500,1,100.000000,200.000000,70.710678,5968,454505,5,9535,76.558422,-23.441578,1.306192022,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:05.160,454500,2,100.000000,200.000000,70.710678,5970,454505,5,9535,76.558422,-23.441578,1.306192022,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:05.160,454500,3,100.000000,200.000000,70.710678,5972,454505,5,9534,76.550393,-23.449607,1.306329025,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:05.591,455000,1,100.000000,200.000000,70.710678,5974,455005,5,9531,76.526305,-23.473695,1.306740208,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3218,0
after,2026-07-31T14:28:05.591,455000,2,100.000000,200.000000,70.710678,5976,455005,5,9531,76.526305,-23.473695,1.306740208,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:05.591,455000,3,100.000000,200.000000,70.710678,5978,455005,5,9532,76.534334,-23.465666,1.306603119,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:06.021,455500,1,100.000000,200.000000,70.710678,5980,455505,5,9528,76.502218,-23.497782,1.307151650,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:06.021,455500,2,100.000000,200.000000,70.710678,5982,455505,5,9528,76.502218,-23.497782,1.307151650,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:06.021,455500,3,100.000000,200.000000,70.710678,5984,455505,5,9527,76.494188,-23.505812,1.307288855,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:06.451,456000,1,100.000000,200.000000,70.710678,5986,456005,5,9524,76.470101,-23.529899,1.307700643,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:06.451,456000,2,100.000000,200.000000,70.710678,5988,456005,5,9522,76.454042,-23.545958,1.307975312,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:06.451,456000,3,100.000000,200.000000,70.710678,5990,456005,5,9523,76.462072,-23.537928,1.307837963,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:06.882,456500,1,100.000000,200.000000,70.710678,5992,456505,5,9521,76.446013,-23.553987,1.308112690,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:06.882,456500,2,100.000000,200.000000,70.710678,5994,456505,5,9517,76.413896,-23.586104,1.308662491,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:06.882,456500,3,100.000000,200.000000,70.710678,5996,456505,5,9516,76.405867,-23.594133,1.308800013,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:07.314,457000,1,100.000000,200.000000,70.710678,5998,457005,5,9515,76.397838,-23.602162,1.308937564,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:07.314,457000,2,100.000000,200.000000,70.710678,6000,457005,5,9509,76.349663,-23.650337,1.309763479,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:07.314,457000,3,100.000000,200.000000,70.710678,6002,457005,5,9514,76.389809,-23.610191,1.309075145,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:07.744,457500,1,100.000000,200.000000,70.710678,6004,457505,5,9504,76.309517,-23.690483,1.310452538,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3217,0
after,2026-07-31T14:28:07.744,457500,2,100.000000,200.000000,70.710678,6006,457505,5,9508,76.341634,-23.658366,1.309901233,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:07.744,457500,3,100.000000,200.000000,70.710678,6008,457505,5,9508,76.341634,-23.658366,1.309901233,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:08.176,458000,1,100.000000,200.000000,70.710678,6010,458005,5,9503,76.301488,-23.698512,1.310590437,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
after,2026-07-31T14:28:08.176,458000,2,100.000000,200.000000,70.710678,6012,458005,5,9504,76.309517,-23.690483,1.310452538,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3216,0
after,2026-07-31T14:28:08.176,458000,3,100.000000,200.000000,70.710678,6014,458005,5,9507,76.333604,-23.666396,1.310039016,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:08.606,458500,1,100.000000,200.000000,70.710678,6016,458505,5,9498,76.261342,-23.738658,1.311280367,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:08.606,458500,2,100.000000,200.000000,70.710678,6018,458505,5,9497,76.253312,-23.746688,1.311418440,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:08.606,458500,3,100.000000,200.000000,70.710678,6020,458505,5,9500,76.277400,-23.722600,1.311004308,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:09.036,459000,1,100.000000,200.000000,70.710678,6022,459005,5,9494,76.229225,-23.770775,1.311832834,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:09.036,459000,2,100.000000,200.000000,70.710678,6024,459005,5,9497,76.253312,-23.746688,1.311418440,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:09.036,459000,3,100.000000,200.000000,70.710678,6026,459005,5,9496,76.245283,-23.754717,1.311556542,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:09.465,459500,1,100.000000,200.000000,70.710678,6028,459505,5,9494,76.229225,-23.770775,1.311832834,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:09.465,459500,2,100.000000,200.000000,70.710678,6030,459505,5,9491,76.205137,-23.794863,1.312247490,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:09.465,459500,3,100.000000,200.000000,70.710678,6032,459505,5,9490,76.197108,-23.802892,1.312385767,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:09.896,460000,1,100.000000,200.000000,70.710678,6034,460005,5,9486,76.164991,-23.835009,1.312939166,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3217,0
after,2026-07-31T14:28:09.896,460000,2,100.000000,200.000000,70.710678,6036,460005,5,9488,76.181050,-23.818950,1.312662408,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:09.896,460000,3,100.000000,200.000000,70.710678,6038,460005,5,9485,76.156962,-23.843038,1.313077588,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:10.327,460500,1,100.000000,200.000000,70.710678,6040,460505,5,9484,76.148933,-23.851067,1.313216040,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:10.327,460500,2,100.000000,200.000000,70.710678,6042,460505,5,9481,76.124845,-23.875155,1.313631571,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:10.327,460500,3,100.000000,200.000000,70.710678,6044,460505,5,9484,76.148933,-23.851067,1.313216040,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:10.758,461000,1,100.000000,200.000000,70.710678,6046,461005,5,9476,76.084699,-23.915301,1.314324707,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:10.758,461000,2,100.000000,200.000000,70.710678,6048,461005,5,9477,76.092728,-23.907272,1.314186021,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:10.758,461000,3,100.000000,200.000000,70.710678,6050,461005,5,9476,76.084699,-23.915301,1.314324707,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:11.190,461500,1,100.000000,200.000000,70.710678,6052,461505,5,9472,76.052582,-23.947418,1.314879743,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
after,2026-07-31T14:28:11.190,461500,2,100.000000,200.000000,70.710678,6054,461505,5,9471,76.044553,-23.955447,1.315018575,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:11.190,461500,3,100.000000,200.000000,70.710678,6056,461505,5,9474,76.068641,-23.931359,1.314602167,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:11.620,462000,1,100.000000,200.000000,70.710678,6058,462005,5,9471,76.044553,-23.955447,1.315018575,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:11.620,462000,2,100.000000,200.000000,70.710678,6060,462005,5,9465,75.996378,-24.003622,1.315852184,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:11.620,462000,3,100.000000,200.000000,70.710678,6062,462005,5,9472,76.052582,-23.947418,1.314879743,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3216,0
after,2026-07-31T14:28:12.051,462500,1,100.000000,200.000000,70.710678,6064,462505,5,9463,75.980320,-24.019680,1.316130289,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:12.051,462500,2,100.000000,200.000000,70.710678,6066,462505,5,9460,75.956232,-24.043768,1.316547667,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:12.051,462500,3,100.000000,200.000000,70.710678,6068,462505,5,9462,75.972290,-24.027710,1.316269386,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:12.483,463000,1,100.000000,200.000000,70.710678,6070,463005,5,9457,75.932144,-24.067856,1.316965309,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:12.483,463000,2,100.000000,200.000000,70.710678,6072,463005,5,9456,75.924115,-24.075885,1.317104582,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:12.483,463000,3,100.000000,200.000000,70.710678,6074,463005,5,9459,75.948203,-24.051797,1.316686851,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:12.912,463500,1,100.000000,200.000000,70.710678,6076,463505,5,9455,75.916086,-24.083914,1.317243884,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:12.912,463500,2,100.000000,200.000000,70.710678,6078,463505,5,9455,75.916086,-24.083914,1.317243884,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:12.912,463500,3,100.000000,200.000000,70.710678,6080,463505,5,9458,75.940174,-24.059826,1.316826065,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:13.342,464000,1,100.000000,200.000000,70.710678,6082,464005,5,9451,75.883969,-24.116031,1.317801389,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:13.342,464000,2,100.000000,200.000000,70.710678,6084,464005,5,9452,75.891998,-24.108002,1.317661968,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:13.342,464000,3,100.000000,200.000000,70.710678,6086,464005,5,9454,75.908057,-24.091943,1.317383216,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:13.774,464500,1,100.000000,200.000000,70.710678,6088,464505,5,9448,75.859882,-24.140118,1.318219827,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:13.774,464500,2,100.000000,200.000000,70.710678,6090,464505,5,9445,75.835794,-24.164206,1.318638531,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3020,3215,0
after,2026-07-31T14:28:13.774,464500,3,100.000000,200.000000,70.710678,6092,464505,5,9442,75.811706,-24.188294,1.319057501,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:14.205,465000,1,100.000000,200.000000,70.710678,6094,465005,5,9439,75.787619,-24.212381,1.319476738,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:14.205,465000,2,100.000000,200.000000,70.710678,6096,465005,5,9438,75.779590,-24.220410,1.319616542,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:14.205,465000,3,100.000000,200.000000,70.710678,6098,465005,5,9441,75.803677,-24.196323,1.319197217,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:14.635,465500,1,100.000000,200.000000,70.710678,6100,465505,5,9439,75.787619,-24.212381,1.319476738,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:14.636,465500,2,100.000000,200.000000,70.710678,6102,465505,5,9436,75.763531,-24.236469,1.319896241,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3216,0
after,2026-07-31T14:28:14.636,465500,3,100.000000,200.000000,70.710678,6104,465505,5,9437,75.771560,-24.228440,1.319756377,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:15.066,466000,1,100.000000,200.000000,70.710678,6106,466005,5,9430,75.715356,-24.284644,1.320736047,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:15.066,466000,2,100.000000,200.000000,70.710678,6108,466005,5,9428,75.699298,-24.300702,1.321016220,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:15.066,466000,3,100.000000,200.000000,70.710678,6110,466005,5,9432,75.731414,-24.268586,1.320455993,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:15.497,466500,1,100.000000,200.000000,70.710678,6112,466505,5,9426,75.683239,-24.316761,1.321296512,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:15.497,466500,2,100.000000,200.000000,70.710678,6114,466505,5,9424,75.667181,-24.332819,1.321576923,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:15.497,466500,3,100.000000,200.000000,70.710678,6116,466505,5,9424,75.667181,-24.332819,1.321576923,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3214,0
after,2026-07-31T14:28:15.927,467000,1,100.000000,200.000000,70.710678,6118,467005,5,9421,75.643093,-24.356907,1.321997763,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3218,0
after,2026-07-31T14:28:15.927,467000,2,100.000000,200.000000,70.710678,6120,467005,5,9424,75.667181,-24.332819,1.321576923,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3215,0
after,2026-07-31T14:28:15.927,467000,3,100.000000,200.000000,70.710678,6122,467005,5,9427,75.691268,-24.308732,1.321156352,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:16.358,467500,1,100.000000,200.000000,70.710678,6124,467505,5,9415,75.594918,-24.405082,1.322840247,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:16.358,467500,2,100.000000,200.000000,70.710678,6126,467505,5,9418,75.619006,-24.380994,1.322418871,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:16.358,467500,3,100.000000,200.000000,70.710678,6128,467505,5,9419,75.627035,-24.372965,1.322278472,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:16.789,468000,1,100.000000,200.000000,70.710678,6130,468005,5,9418,75.619006,-24.380994,1.322418871,100.300000,0.300000,200.600000,0.600000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:16.789,468000,2,100.000000,200.000000,70.710678,6132,468005,5,9416,75.602947,-24.397053,1.322699758,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:16.789,468000,3,100.000000,200.000000,70.710678,6134,468005,5,9414,75.586889,-24.413111,1.322980765,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:17.220,468500,1,100.000000,200.000000,70.710678,6136,468505,5,9408,75.538714,-24.461286,1.323824503,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:17.220,468500,2,100.000000,200.000000,70.710678,6138,468505,5,9408,75.538714,-24.461286,1.323824503,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:17.220,468500,3,100.000000,200.000000,70.710678,6140,468505,5,9408,75.538714,-24.461286,1.323824503,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:17.653,469000,1,100.000000,200.000000,70.710678,6142,469005,5,9407,75.530684,-24.469316,1.323965231,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:17.653,469000,2,100.000000,200.000000,70.710678,6144,469005,5,9404,75.506597,-24.493403,1.324387593,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:17.653,469000,3,100.000000,200.000000,70.710678,6146,469005,5,9406,75.522655,-24.477345,1.324105988,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.082,469500,1,100.000000,200.000000,70.710678,6148,469505,5,9400,75.474480,-24.525520,1.324951162,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3216,0
after,2026-07-31T14:28:18.082,469500,2,100.000000,200.000000,70.710678,6150,469505,5,9400,75.474480,-24.525520,1.324951162,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.082,469500,3,100.000000,200.000000,70.710678,6152,469505,5,9401,75.482509,-24.517491,1.324810225,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3214,0
after,2026-07-31T14:28:18.514,470000,1,100.000000,200.000000,70.710678,6154,470005,5,9395,75.434334,-24.565666,1.325656299,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.514,470000,2,100.000000,200.000000,70.710678,6156,470005,5,9393,75.418276,-24.581724,1.325938563,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.514,470000,3,100.000000,200.000000,70.710678,6158,470005,5,9396,75.442363,-24.557637,1.325515211,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.943,470500,1,100.000000,200.000000,70.710678,6160,470505,5,9391,75.402217,-24.597783,1.326220948,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.943,470500,2,100.000000,200.000000,70.710678,6162,470505,5,9390,75.394188,-24.605812,1.326362186,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:18.943,470500,3,100.000000,200.000000,70.710678,6164,470505,5,9392,75.410246,-24.589754,1.326079741,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:19.374,471000,1,100.000000,200.000000,70.710678,6166,471005,5,9386,75.362071,-24.637929,1.326927437,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:19.374,471000,2,100.000000,200.000000,70.710678,6168,471005,5,9386,75.362071,-24.637929,1.326927437,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:19.374,471000,3,100.000000,200.000000,70.710678,6170,471005,5,9389,75.386159,-24.613841,1.326503454,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:19.806,471500,1,100.000000,200.000000,70.710678,6172,471505,5,9380,75.313896,-24.686104,1.327776218,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:19.806,471500,2,100.000000,200.000000,70.710678,6174,471505,5,9379,75.305867,-24.694133,1.327917787,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3215,0
after,2026-07-31T14:28:19.806,471500,3,100.000000,200.000000,70.710678,6176,471505,5,9381,75.321925,-24.678075,1.327634679,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:20.238,472000,1,100.000000,200.000000,70.710678,6178,472005,5,9379,75.305867,-24.694133,1.327917787,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:20.238,472000,2,100.000000,200.000000,70.710678,6180,472005,5,9374,75.265721,-24.734279,1.328626086,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:20.238,472000,3,100.000000,200.000000,70.710678,6182,472005,5,9373,75.257692,-24.742308,1.328767836,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3214,0
after,2026-07-31T14:28:20.668,472500,1,100.000000,200.000000,70.710678,6184,472505,5,9372,75.249662,-24.750338,1.328909616,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3215,0
after,2026-07-31T14:28:20.668,472500,2,100.000000,200.000000,70.710678,6186,472505,5,9373,75.257692,-24.742308,1.328767836,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3215,0
